month,day,campaign_number,user_engagement,banner,placement,displays,cost,clicks,revenue,post_click_conversions,post_click_sales_amount,CTR
April,2,camp 2,Low,160 x 600,ghi,99,0.1353,5,0.1934,0,0.0,5.05050505050505
April,2,camp 2,Low,160 x 600,mno,54552,6.4353,425,16.4424,0,0.0,0.7790731778853205
April,2,camp 2,Medium,160 x 600,abc,1,0.0007,0,0.0,0,0.0,0.0
April,2,camp 2,Medium,160 x 600,def,20551,4.472,225,8.7048,3,134.3125,1.0948372341978492
April,2,camp 2,Medium,160 x 600,ghi,2372,3.5077,42,1.6249,0,0.0,1.770657672849916
April,2,camp 2,Medium,160 x 600,mno,189214,44.2336,4033,156.0297,22,1214.7213,2.131449047110679
April,2,camp 2,Low,240 x 400,def,11237,1.3907,47,1.8185,0,0.0,0.4182611017175403
April,2,camp 2,Low,240 x 400,ghi,18523,13.8797,431,16.6746,4,189.1079,2.3268369054688764
April,2,camp 2,Low,240 x 400,jkl,3967,1.6288,55,2.1288,1,37.8933,1.3864381144441642
April,2,camp 2,Low,240 x 400,mno,40040,4.4069,221,8.5503,3,518.4353,0.551948051948052
April,2,camp 2,Medium,240 x 400,def,55529,12.8383,809,31.2987,4,277.7942,1.4568963964775163
April,2,camp 2,Medium,240 x 400,ghi,166072,138.1988,8098,313.3002,128,12831.1765,4.876198275446794
April,2,camp 2,Medium,240 x 400,jkl,28532,12.0469,668,25.8437,8,547.2576,2.3412308986401236
April,2,camp 2,Medium,240 x 400,mno,172704,47.6149,2199,85.0746,21,1179.8776,1.2732768204558087
April,2,camp 2,Low,300 x 250,abc,1,0.0008,0,0.0,0,0.0,0.0
April,2,camp 2,Low,300 x 250,def,11302,1.4426,62,2.3986,0,0.0,0.5485754733675455
April,2,camp 2,Low,300 x 250,ghi,5093,3.0733,111,4.2943,1,236.4494,2.1794620066758292
April,2,camp 2,Low,300 x 250,jkl,44,0.0237,0,0.0,0,0.0,0.0
April,2,camp 2,Low,300 x 250,mno,73880,6.8814,400,15.4752,2,172.0206,0.5414185165132648
April,2,camp 2,Medium,300 x 250,abc,8,0.0135,0,0.0,0,0.0,0.0
April,2,camp 2,Medium,300 x 250,def,36384,12.8919,424,16.4038,8,671.5113,1.1653474054529462
April,2,camp 2,Medium,300 x 250,ghi,39240,24.1564,1663,64.3384,12,1950.9304,4.238022426095821
April,2,camp 2,Medium,300 x 250,jkl,1033,0.5741,7,0.2708,2,124.0086,0.6776379477250726
April,2,camp 2,Medium,300 x 250,mno,248532,56.5878,2876,111.2696,36,1878.5456,1.1571950493296637
April,2,camp 2,Low,468 x 60,def,444,0.0319,2,0.0773,0,0.0,0.45045045045045046
April,2,camp 2,Low,468 x 60,ghi,2,0.0007,0,0.0,0,0.0,0.0
April,2,camp 2,Low,468 x 60,mno,712,0.0303,2,0.0773,0,0.0,0.2808988764044944
April,2,camp 2,Medium,468 x 60,def,1242,0.174,8,0.3095,0,0.0,0.644122383252818
April,2,camp 2,Medium,468 x 60,ghi,92,0.0355,0,0.0,0,0.0,0.0
April,2,camp 2,Medium,468 x 60,jkl,11,0.007,0,0.0,0,0.0,0.0
April,2,camp 2,Medium,468 x 60,mno,2585,0.2532,30,1.1606,0,0.0,1.160541586073501
April,2,camp 2,Low,580 x 400,mno,13697,2.5313,300,11.6064,3,279.6255,2.190260641016281
April,2,camp 2,Medium,580 x 400,mno,45561,20.2326,1991,77.0282,29,1374.6566,4.369965540703672
April,2,camp 2,Low,670 x 90,def,446,0.0748,3,0.116,0,0.0,0.672645739910314
April,2,camp 2,Low,670 x 90,ghi,272,0.1769,4,0.1547,0,0.0,1.4705882352941175
April,2,camp 2,Low,670 x 90,jkl,26,0.018,1,0.0386,0,0.0,3.8461538461538463
April,2,camp 2,Low,670 x 90,mno,4372,0.2837,40,1.5475,0,0.0,0.9149130832570906
April,2,camp 2,Medium,670 x 90,def,3268,1.3351,52,2.0117,0,0.0,1.591187270501836
April,2,camp 2,Medium,670 x 90,ghi,5673,4.1819,86,3.3271,1,16.7004,1.5159527586814736
April,2,camp 2,Medium,670 x 90,jkl,307,0.2131,3,0.116,0,0.0,0.9771986970684038
April,2,camp 2,Medium,670 x 90,mno,18579,3.4554,199,7.6989,5,327.6117,1.0711017815813553
April,2,camp 2,Low,728 x 90,def,12623,1.8648,83,3.2111,0,0.0,0.65752990572764
April,2,camp 2,Low,728 x 90,ghi,3252,3.2628,56,2.1665,0,0.0,1.7220172201722017
April,2,camp 2,Low,728 x 90,jkl,1101,0.4937,21,0.8124,1,73.946,1.9073569482288828
April,2,camp 2,Low,728 x 90,mno,97508,7.1139,639,24.7217,4,455.2184,0.6553308446486442
April,2,camp 2,Medium,728 x 90,abc,3,0.0045,0,0.0,0,0.0,0.0
April,2,camp 2,Medium,728 x 90,def,59161,17.8118,733,28.3584,13,836.4004,1.2389919034499077
April,2,camp 2,Medium,728 x 90,ghi,53181,57.6423,1275,49.3276,51,4480.7984,2.397472781632538
April,2,camp 2,Medium,728 x 90,jkl,10428,4.6824,182,7.0412,3,89.1505,1.74530111238972
April,2,camp 2,Medium,728 x 90,mno,345652,62.9539,5001,193.4801,92,5268.1471,1.4468309166444864
April,2,camp 2,Low,800 x 250,mno,1,0.0,0,0.0,0,0.0,0.0
April,2,camp 2,Medium,800 x 250,mno,16,0.005,0,0.0,0,0.0,0.0
April,2,camp 3,High,160 x 600,def,2087,0.484,4,0.2063,0,0.0,0.19166267369429804
April,2,camp 3,High,160 x 600,ghi,24,0.0305,0,0.0,0,0.0,0.0
April,2,camp 3,High,160 x 600,mno,20878,4.5295,59,3.0434,1,150.6132,0.2825941182105566
April,2,camp 3,Low,160 x 600,def,10818,0.5722,28,1.4443,0,0.0,0.258827879460159
April,2,camp 3,Low,160 x 600,ghi,35,0.0477,0,0.0,0,0.0,0.0
April,2,camp 3,Low,160 x 600,mno,41904,2.1724,128,6.6027,0,0.0,0.30546009927453227
April,2,camp 3,Medium,160 x 600,abc,3,0.0025,0,0.0,0,0.0,0.0
April,2,camp 3,Medium,160 x 600,def,15075,1.2937,45,2.3212,0,0.0,0.2985074626865672
April,2,camp 3,Medium,160 x 600,ghi,52,0.0655,0,0.0,0,0.0,0.0
April,2,camp 3,Medium,160 x 600,mno,87612,8.9646,423,21.8201,2,78.9755,0.4828105738939871
April,2,camp 3,High,240 x 400,def,6106,1.3503,7,0.361,0,0.0,0.11464133639043562
April,2,camp 3,High,240 x 400,ghi,7386,5.8918,70,3.6108,7,1798.2409,0.9477389656106147
April,2,camp 3,High,240 x 400,jkl,5732,2.4656,23,1.1864,1,15.7847,0.40125610607117934
April,2,camp 3,High,240 x 400,mno,23775,7.2244,46,2.3728,7,795.1716,0.19348054679284962
April,2,camp 3,Low,240 x 400,def,7880,0.6932,20,1.0316,0,0.0,0.25380710659898476
April,2,camp 3,Low,240 x 400,ghi,3527,2.2091,20,1.0316,0,0.0,0.5670541536716757
April,2,camp 3,Low,240 x 400,jkl,750,0.3028,12,0.619,0,0.0,1.6
April,2,camp 3,Low,240 x 400,mno,25367,0.6779,24,1.238,0,0.0,0.09461110892103915
April,2,camp 3,Medium,240 x 400,def,22544,2.5777,106,5.4673,1,43.816,0.47019162526614616
April,2,camp 3,Medium,240 x 400,ghi,16101,11.4173,268,13.8245,3,816.7081,1.664492888640457
April,2,camp 3,Medium,240 x 400,jkl,6042,2.5462,57,2.9403,1,47.1738,0.9433962264150944
April,2,camp 3,Medium,240 x 400,mno,57613,3.7999,190,9.801,1,257.6892,0.32978668008956313
April,2,camp 3,High,300 x 250,abc,2,0.006,0,0.0,0,0.0,0.0
April,2,camp 3,High,300 x 250,def,4660,1.536,17,0.8769,1,122.4997,0.3648068669527897
April,2,camp 3,High,300 x 250,ghi,1428,0.8523,21,1.0832,1,50.1915,1.4705882352941175
April,2,camp 3,High,300 x 250,jkl,190,0.1142,0,0.0,0,0.0,0.0
April,2,camp 3,High,300 x 250,mno,29493,7.7584,109,5.6226,8,364.2366,0.3695792221883159
April,2,camp 3,Low,300 x 250,abc,2,0.005,0,0.0,0,0.0,0.0
April,2,camp 3,Low,300 x 250,def,14942,1.0693,57,2.9403,0,0.0,0.3814750368089948
April,2,camp 3,Low,300 x 250,ghi,1004,0.5262,16,0.8253,0,0.0,1.593625498007968
April,2,camp 3,Low,300 x 250,jkl,1,0.0002,0,0.0,0,0.0,0.0
April,2,camp 3,Low,300 x 250,mno,60076,2.1283,116,5.9837,1,67.7043,0.19308875424462346
April,2,camp 3,Medium,300 x 250,abc,2,0.002,0,0.0,0,0.0,0.0
April,2,camp 3,Medium,300 x 250,def,24063,3.2141,155,7.9955,0,0.0,0.6441424593774675
April,2,camp 3,Medium,300 x 250,ghi,3215,1.7313,100,5.1584,6,404.5884,3.1104199066874028
April,2,camp 3,Medium,300 x 250,jkl,36,0.0146,1,0.0515,0,0.0,2.7777777777777777
April,2,camp 3,Medium,300 x 250,mno,111305,8.1166,394,20.3242,1,18.3897,0.35398230088495575
April,2,camp 3,High,468 x 60,def,131,0.0195,0,0.0,0,0.0,0.0
April,2,camp 3,High,468 x 60,ghi,3,0.0011,0,0.0,0,0.0,0.0
April,2,camp 3,High,468 x 60,mno,309,0.0199,0,0.0,0,0.0,0.0
April,2,camp 3,Low,468 x 60,def,410,0.0145,1,0.0515,0,0.0,0.24390243902439024
April,2,camp 3,Low,468 x 60,ghi,3,0.0011,0,0.0,0,0.0,0.0
April,2,camp 3,Low,468 x 60,mno,245,0.0026,0,0.0,0,0.0,0.0
April,2,camp 3,Medium,468 x 60,def,603,0.0409,2,0.1031,0,0.0,0.33167495854063017
April,2,camp 3,Medium,468 x 60,ghi,6,0.0023,0,0.0,0,0.0,0.0
April,2,camp 3,Medium,468 x 60,mno,687,0.0128,0,0.0,0,0.0,0.0
April,2,camp 3,High,580 x 400,mno,6774,2.9994,60,3.095,4,1872.3933,0.8857395925597875
April,2,camp 3,Low,580 x 400,mno,10622,0.7727,69,3.5593,0,0.0,0.6495951798154773
April,2,camp 3,Medium,580 x 400,mno,22101,2.9882,260,13.4119,0,0.0,1.1764173566806932
April,2,camp 3,High,670 x 90,def,381,0.1343,1,0.0515,1,47.1867,0.26246719160104987
April,2,camp 3,High,670 x 90,ghi,139,0.0807,1,0.0515,0,0.0,0.7194244604316548
April,2,camp 3,High,670 x 90,jkl,37,0.022,0,0.0,0,0.0,0.0
April,2,camp 3,High,670 x 90,mno,1812,0.3542,2,0.1031,0,0.0,0.11037527593818984
April,2,camp 3,Low,670 x 90,def,365,0.0384,2,0.1031,0,0.0,0.547945205479452
April,2,camp 3,Low,670 x 90,ghi,34,0.0224,0,0.0,0,0.0,0.0
April,2,camp 3,Low,670 x 90,jkl,2,0.0011,0,0.0,0,0.0,0.0
April,2,camp 3,Low,670 x 90,mno,2929,0.0559,7,0.361,0,0.0,0.2389894161829976
April,2,camp 3,Medium,670 x 90,def,2123,0.2978,8,0.4126,0,0.0,0.3768252472915685
April,2,camp 3,Medium,670 x 90,ghi,134,0.108,0,0.0,0,0.0,0.0
April,2,camp 3,Medium,670 x 90,jkl,77,0.0418,0,0.0,0,0.0,0.0
April,2,camp 3,Medium,670 x 90,mno,7066,0.2777,8,0.4126,0,0.0,0.11321822813472968
April,2,camp 3,High,728 x 90,abc,2,0.0029,0,0.0,0,0.0,0.0
April,2,camp 3,High,728 x 90,def,7195,1.9523,19,0.9801,7,496.1247,0.2640722724113968
April,2,camp 3,High,728 x 90,ghi,1282,1.2833,13,0.6705,1,19.7696,1.014040561622465
April,2,camp 3,High,728 x 90,jkl,1732,0.7641,5,0.2579,0,0.0,0.28868360277136257
April,2,camp 3,High,728 x 90,mno,33656,7.0117,81,4.1783,4,120.5266,0.2406703113857856
April,2,camp 3,Low,728 x 90,def,14646,1.5838,53,2.7339,0,0.0,0.3618735490919022
April,2,camp 3,Low,728 x 90,ghi,484,0.4663,2,0.1031,0,0.0,0.4132231404958678
April,2,camp 3,Low,728 x 90,jkl,126,0.0437,1,0.0515,0,0.0,0.7936507936507936
April,2,camp 3,Low,728 x 90,mno,84823,2.8693,257,13.2571,0,0.0,0.30298386050953163
April,2,camp 3,Medium,728 x 90,abc,3,0.0045,0,0.0,0,0.0,0.0
April,2,camp 3,Medium,728 x 90,def,32835,4.4763,202,10.42,1,92.9548,0.615197198111771
April,2,camp 3,Medium,728 x 90,ghi,2012,1.7225,19,0.9801,1,300.7363,0.9443339960238568
April,2,camp 3,Medium,728 x 90,jkl,1783,0.6901,17,0.8769,0,0.0,0.9534492428491307
April,2,camp 3,Medium,728 x 90,mno,167883,10.3721,622,32.0854,2,116.4644,0.3704961193211939
April,2,camp 3,High,800 x 250,mno,4,0.0007,0,0.0,0,0.0,0.0
April,2,camp 3,Low,800 x 250,mno,11,0.0005,0,0.0,0,0.0,0.0
April,2,camp 3,Medium,800 x 250,mno,1,0.0001,0,0.0,0,0.0,0.0
April,3,camp 1,High,160 x 600,abc,6,0.0074,0,0.0,0,0.0,0.0
April,3,camp 1,High,160 x 600,def,17827,23.7138,175,31.6025,22,1201.0775,0.9816570370785886
April,3,camp 1,High,160 x 600,ghi,16053,29.1636,151,27.2643,51,2611.986,0.9406341493801781
April,3,camp 1,High,160 x 600,mno,172430,205.8287,1573,284.0246,732,29422.6545,0.9122542481006786
April,3,camp 1,Low,160 x 600,abc,1,0.0007,0,0.0,0,0.0,0.0
April,3,camp 1,Low,160 x 600,def,334,0.0548,0,0.0,0,0.0,0.0
April,3,camp 1,Low,160 x 600,ghi,24,0.0397,0,0.0,0,0.0,0.0
April,3,camp 1,Low,160 x 600,mno,2095,0.3741,5,0.9027,0,0.0,0.23866348448687352
April,3,camp 1,Medium,160 x 600,def,2163,1.1582,5,0.9027,0,0.0,0.2311604253351826
April,3,camp 1,Medium,160 x 600,ghi,655,1.081,3,0.5416,0,0.0,0.45801526717557256
April,3,camp 1,Medium,160 x 600,mno,19820,8.4902,142,25.6414,12,993.1305,0.7164480322906156
April,3,camp 1,High,240 x 400,def,53913,49.3065,342,61.7566,99,5344.1679,0.6343553502865729
April,3,camp 1,High,240 x 400,ghi,333623,312.8761,8761,1581.9103,2733,131937.9849,2.6260179903663716
April,3,camp 1,High,240 x 400,jkl,62618,29.3397,657,118.6262,221,11749.0646,1.0492190743875565
April,3,camp 1,High,240 x 400,mno,212061,368.1842,1887,340.7221,634,28092.8276,0.88983830124351
April,3,camp 1,Low,240 x 400,def,514,0.0675,4,0.7221,0,0.0,0.7782101167315175
April,3,camp 1,Low,240 x 400,ghi,1185,0.977,25,4.5136,1,95.4309,2.109704641350211
April,3,camp 1,Low,240 x 400,jkl,334,0.1515,4,0.7221,2,992.3784,1.1976047904191618
April,3,camp 1,Low,240 x 400,mno,1611,0.335,4,0.7221,0,0.0,0.2482929857231533
April,3,camp 1,Medium,240 x 400,def,5453,2.1649,13,2.3481,1,15.8303,0.23840088024940398
April,3,camp 1,Medium,240 x 400,ghi,20019,18.0738,516,93.1745,79,4559.3101,2.577551326240072
April,3,camp 1,Medium,240 x 400,jkl,4542,2.0907,34,6.1385,2,321.873,0.7485689123734038
April,3,camp 1,Medium,240 x 400,mno,16844,11.3903,95,17.1527,18,958.9188,0.5639990501068629
April,3,camp 1,High,300 x 250,abc,7,0.011,0,0.0,0,0.0,0.0
April,3,camp 1,High,300 x 250,def,42481,48.5126,203,36.6578,149,8534.6273,0.4778606906617076
April,3,camp 1,High,300 x 250,ghi,74006,49.3001,1434,258.9199,436,20309.1481,1.9376807285895736
April,3,camp 1,High,300 x 250,jkl,5102,2.8086,31,5.5979,9,365.735,0.6076048608388867
April,3,camp 1,High,300 x 250,mno,261339,316.6436,2066,373.0398,937,51768.126,0.7905440825900458
April,3,camp 1,Low,300 x 250,def,431,0.1194,1,0.1805,1,63.9516,0.23201856148491878
April,3,camp 1,Low,300 x 250,ghi,212,0.1217,9,1.6249,0,0.0,4.245283018867925
April,3,camp 1,Low,300 x 250,jkl,2,0.0011,0,0.0,0,0.0,0.0
April,3,camp 1,Low,300 x 250,mno,2898,0.5847,9,1.6269,14,339.4011,0.3105590062111801
April,3,camp 1,Medium,300 x 250,def,4525,3.5218,18,3.2498,5,567.6721,0.3977900552486188
April,3,camp 1,Medium,300 x 250,ghi,4083,2.524,94,16.9722,6,291.8944,2.302228753367622
April,3,camp 1,Medium,300 x 250,jkl,288,0.1709,3,0.5416,0,0.0,1.0416666666666665
April,3,camp 1,Medium,300 x 250,mno,27107,14.0987,125,22.5701,21,1444.4008,0.4611355000553362
April,3,camp 1,High,468 x 60,def,1416,0.8165,7,1.2638,1,284.5517,0.49435028248587576
April,3,camp 1,High,468 x 60,ghi,420,0.1625,2,0.361,0,0.0,0.4761904761904762
April,3,camp 1,High,468 x 60,jkl,20,0.0127,0,0.0,0,0.0,0.0
April,3,camp 1,High,468 x 60,mno,4006,1.9898,4,0.7221,9,143.2366,0.0998502246630055
April,3,camp 1,Low,468 x 60,def,25,0.0024,0,0.0,0,0.0,0.0
April,3,camp 1,Low,468 x 60,mno,15,0.0002,0,0.0,0,0.0,0.0
April,3,camp 1,Medium,468 x 60,def,103,0.0351,0,0.0,0,0.0,0.0
April,3,camp 1,Medium,468 x 60,ghi,9,0.0034,0,0.0,0,0.0,0.0
April,3,camp 1,Medium,468 x 60,mno,279,0.0468,0,0.0,0,0.0,0.0
April,3,camp 1,High,580 x 400,mno,48940,124.9583,1027,185.4371,507,22253.6558,2.0984879444217412
April,3,camp 1,Low,580 x 400,mno,361,0.1044,8,1.4443,0,0.0,2.21606648199446
April,3,camp 1,Medium,580 x 400,mno,4116,4.2848,103,18.5961,17,1035.7994,2.50242954324587
April,3,camp 1,High,670 x 90,def,4979,9.994,55,9.9309,17,917.4051,1.1046394858405302
April,3,camp 1,High,670 x 90,ghi,17957,14.4412,154,27.8049,57,3320.1255,0.8576042768836665
April,3,camp 1,High,670 x 90,jkl,205,0.1408,8,1.4443,0,0.0,3.902439024390244
April,3,camp 1,High,670 x 90,mno,18365,27.2151,167,30.153,59,3982.5388,0.9093384154641982
April,3,camp 1,Low,670 x 90,def,33,0.0069,0,0.0,0,0.0,0.0
April,3,camp 1,Low,670 x 90,ghi,48,0.0314,0,0.0,0,0.0,0.0
April,3,camp 1,Low,670 x 90,jkl,2,0.0011,0,0.0,0,0.0,0.0
April,3,camp 1,Low,670 x 90,mno,203,0.0192,0,0.0,0,0.0,0.0
April,3,camp 1,Medium,670 x 90,def,611,0.4639,5,0.9027,0,0.0,0.8183306055646482
April,3,camp 1,Medium,670 x 90,ghi,1232,0.8553,10,1.8054,4,200.4823,0.8116883116883116
April,3,camp 1,Medium,670 x 90,jkl,34,0.0225,0,0.0,0,0.0,0.0
April,3,camp 1,Medium,670 x 90,mno,1943,0.7424,8,1.4443,7,395.948,0.4117344312918168
April,3,camp 1,High,728 x 90,abc,13,0.0197,0,0.0,0,0.0,0.0
April,3,camp 1,High,728 x 90,def,72625,90.0158,500,90.2885,120,7347.3762,0.6884681583476765
April,3,camp 1,High,728 x 90,ghi,236270,307.3453,3291,594.2538,1267,55019.7363,1.3928979557286156
April,3,camp 1,High,728 x 90,jkl,27144,12.3166,249,44.9587,120,6059.9945,0.9173297966401415
April,3,camp 1,High,728 x 90,mno,392763,372.3133,2500,451.4089,1137,70543.0369,0.6365161687837194
April,3,camp 1,Low,728 x 90,abc,1,0.0006,0,0.0,0,0.0,0.0
April,3,camp 1,Low,728 x 90,def,730,0.1459,2,0.361,0,0.0,0.273972602739726
April,3,camp 1,Low,728 x 90,ghi,398,0.4687,4,0.7221,0,0.0,1.0050251256281406
April,3,camp 1,Low,728 x 90,jkl,118,0.057,0,0.0,0,0.0,0.0
April,3,camp 1,Low,728 x 90,mno,4288,0.6614,15,2.7081,0,0.0,0.3498134328358209
April,3,camp 1,Medium,728 x 90,def,7158,4.4345,36,6.4996,5,240.2022,0.5029337803855826
April,3,camp 1,Medium,728 x 90,ghi,11779,14.3316,161,29.0708,19,1858.2109,1.3668392902623312
April,3,camp 1,Medium,728 x 90,jkl,2260,1.0041,16,2.8887,0,0.0,0.7079646017699115
April,3,camp 1,Medium,728 x 90,mno,42421,18.7414,235,42.4352,23,2601.384,0.5539709106338842
April,3,camp 1,High,800 x 250,mno,10,0.0929,2,0.361,0,0.0,20.0
April,3,camp 1,Medium,800 x 250,mno,1,0.0006,0,0.0,0,0.0,0.0
April,3,camp 2,Low,160 x 600,def,7662,0.7137,42,1.6249,3,323.2916,0.548159749412686
April,3,camp 2,Low,160 x 600,ghi,207,0.271,1,0.0386,0,0.0,0.4830917874396135
April,3,camp 2,Low,160 x 600,mno,78978,9.6791,456,17.6422,3,91.7449,0.5773759781204892
April,3,camp 2,Medium,160 x 600,abc,5,0.0042,0,0.0,0,0.0,0.0
April,3,camp 2,Medium,160 x 600,def,22953,5.2407,219,8.4733,0,0.0,0.9541236439681088
April,3,camp 2,Medium,160 x 600,ghi,3652,5.4987,112,4.3335,2,104.4042,3.0668127053669223
April,3,camp 2,Medium,160 x 600,mno,257764,64.4121,4884,188.9615,34,4299.6099,1.894756443878897
April,3,camp 2,Low,240 x 400,def,15585,2.1009,69,2.6697,0,0.0,0.4427333974975939
April,3,camp 2,Low,240 x 400,ghi,27470,21.9056,645,24.9569,15,758.6647,2.3480160174736078
April,3,camp 2,Low,240 x 400,jkl,5962,2.538,69,2.6699,0,0.0,1.1573297551157329
April,3,camp 2,Low,240 x 400,mno,60974,7.3234,284,10.9883,5,95.9673,0.46577229638862466
April,3,camp 2,Medium,240 x 400,def,74984,17.447,976,37.7625,17,1092.7151,1.3016110103488745
April,3,camp 2,Medium,240 x 400,ghi,222625,195.3052,10721,414.815,185,15447.893,4.8157215047726
April,3,camp 2,Medium,240 x 400,jkl,40330,17.6279,950,36.7546,20,1500.6223,2.3555665757500623
April,3,camp 2,Medium,240 x 400,mno,242913,73.8687,3040,117.6196,35,2826.908,1.2514768662031261
April,3,camp 2,Low,300 x 250,def,13041,2.045,84,3.2498,0,0.0,0.644122383252818
April,3,camp 2,Low,300 x 250,ghi,7598,4.6563,162,6.2696,0,0.0,2.132140036851803
April,3,camp 2,Low,300 x 250,jkl,83,0.0483,1,0.0386,0,0.0,1.2048192771084338
April,3,camp 2,Low,300 x 250,mno,96244,10.2464,491,18.9967,3,223.6411,0.5101616724159428
April,3,camp 2,Medium,300 x 250,abc,5,0.0076,0,0.0,0,0.0,0.0
April,3,camp 2,Medium,300 x 250,def,42391,16.831,470,18.1854,14,928.0248,1.1087259088013965
April,3,camp 2,Medium,300 x 250,ghi,52502,32.9236,2139,82.7587,20,994.9486,4.074130509313931
April,3,camp 2,Medium,300 x 250,jkl,1288,0.7347,12,0.4642,5,513.4441,0.9316770186335404
April,3,camp 2,Medium,300 x 250,mno,314843,79.7769,3664,141.7611,56,4239.0336,1.1637546332616573
April,3,camp 2,Low,468 x 60,def,479,0.0486,1,0.0386,0,0.0,0.20876826722338201
April,3,camp 2,Low,468 x 60,ghi,5,0.0019,0,0.0,0,0.0,0.0
April,3,camp 2,Low,468 x 60,mno,1034,0.0369,1,0.0386,0,0.0,0.09671179883945842
April,3,camp 2,Medium,468 x 60,def,1777,0.329,9,0.3484,0,0.0,0.5064715813168261
April,3,camp 2,Medium,468 x 60,ghi,146,0.0564,2,0.0773,0,0.0,1.36986301369863
April,3,camp 2,Medium,468 x 60,jkl,19,0.0121,0,0.0,0,0.0,0.0
April,3,camp 2,Medium,468 x 60,mno,3812,0.3952,35,1.354,1,42.5054,0.9181532004197271
April,3,camp 2,Low,580 x 400,mno,17622,3.7959,312,12.0709,1,46.1171,1.7705141300646918
April,3,camp 2,Medium,580 x 400,mno,56328,28.5111,2315,89.5676,33,2125.8539,4.109856554466695
April,3,camp 2,Low,670 x 90,def,800,0.1713,4,0.1547,0,0.0,0.5
April,3,camp 2,Low,670 x 90,ghi,507,0.3465,0,0.0,0,0.0,0.0
April,3,camp 2,Low,670 x 90,jkl,35,0.0246,1,0.0386,0,0.0,2.857142857142857
April,3,camp 2,Low,670 x 90,mno,6566,0.4625,32,1.238,0,0.0,0.48735912275357907
April,3,camp 2,Medium,670 x 90,def,4906,2.1853,63,2.4375,2,220.0783,1.2841418671015083
April,3,camp 2,Medium,670 x 90,ghi,7209,5.6953,107,4.14,3,531.1423,1.4842557913718963
April,3,camp 2,Medium,670 x 90,jkl,338,0.2248,21,0.8124,0,0.0,6.21301775147929
April,3,camp 2,Medium,670 x 90,mno,24897,4.983,325,12.5743,3,249.8357,1.3053781580110053
April,3,camp 2,Low,728 x 90,def,16590,2.7389,104,4.0242,1,30.2849,0.6268836648583483
April,3,camp 2,Low,728 x 90,ghi,5902,6.1121,103,3.9855,2,94.776,1.7451711284310403
April,3,camp 2,Low,728 x 90,jkl,1960,0.8959,31,1.2002,0,0.0,1.5816326530612244
April,3,camp 2,Low,728 x 90,mno,120254,9.3858,660,25.5359,7,360.7537,0.5488382922813378
April,3,camp 2,Medium,728 x 90,abc,7,0.0056,0,0.0,0,0.0,0.0
April,3,camp 2,Medium,728 x 90,def,74171,24.6846,884,34.2027,14,1201.1733,1.1918404767361908
April,3,camp 2,Medium,728 x 90,ghi,77402,86.0796,1775,68.6794,50,3334.1989,2.2932223973540737
April,3,camp 2,Medium,728 x 90,jkl,15366,7.2697,282,10.9124,5,482.0716,1.8352206169465053
April,3,camp 2,Medium,728 x 90,mno,432697,85.426,5634,217.9851,72,4437.7681,1.3020658798189033
April,3,camp 2,Low,800 x 250,mno,6,0.0006,0,0.0,0,0.0,0.0
April,3,camp 2,Medium,800 x 250,mno,11,0.0027,0,0.0,0,0.0,0.0
April,3,camp 3,High,160 x 600,abc,1,0.0007,0,0.0,0,0.0,0.0
April,3,camp 3,High,160 x 600,def,2126,0.5039,2,0.1031,2,107.0244,0.09407337723424271
April,3,camp 3,High,160 x 600,ghi,22,0.0314,0,0.0,0,0.0,0.0
April,3,camp 3,High,160 x 600,mno,21278,4.5165,54,2.7858,5,417.451,0.2537832503054798
April,3,camp 3,Low,160 x 600,def,10225,0.5635,21,1.0826,0,0.0,0.20537897310513448
April,3,camp 3,Low,160 x 600,ghi,35,0.0374,0,0.0,0,0.0,0.0
April,3,camp 3,Low,160 x 600,mno,42716,2.0779,121,6.2419,1,78.5407,0.28326622342916
April,3,camp 3,Medium,160 x 600,def,14635,1.2489,30,1.5478,1,29.1506,0.20498804236419543
April,3,camp 3,Medium,160 x 600,ghi,59,0.0869,0,0.0,0,0.0,0.0
April,3,camp 3,Medium,160 x 600,mno,88948,8.6151,397,20.4792,1,80.4338,0.4463281917524846
April,3,camp 3,High,240 x 400,def,6855,1.528,14,0.7221,5,140.4639,0.20423048869438365
April,3,camp 3,High,240 x 400,ghi,7735,6.474,69,3.5596,6,793.367,0.8920491273432449
April,3,camp 3,High,240 x 400,jkl,6503,2.9007,32,1.6524,2,194.8993,0.49208057819467943
April,3,camp 3,High,240 x 400,mno,24627,7.3901,41,2.1149,12,292.4957,0.16648394039062817
April,3,camp 3,Low,240 x 400,def,9104,0.7301,24,1.238,0,0.0,0.26362038664323373
April,3,camp 3,Low,240 x 400,ghi,3086,2.0467,26,1.3411,0,0.0,0.8425145819831497
April,3,camp 3,Low,240 x 400,jkl,899,0.4156,18,0.9285,0,0.0,2.0022246941045605
April,3,camp 3,Low,240 x 400,mno,25613,0.6212,21,1.0832,0,0.0,0.08198961464881116
April,3,camp 3,Medium,240 x 400,def,24637,2.6849,109,5.625,2,51.8638,0.44242399642813657
April,3,camp 3,Medium,240 x 400,ghi,14292,10.9602,253,13.0514,5,361.2609,1.7702211027148054
April,3,camp 3,Medium,240 x 400,jkl,6762,3.1124,129,6.6555,1,34.3482,1.9077196095829636
April,3,camp 3,Medium,240 x 400,mno,57513,3.5204,170,8.7696,0,0.0,0.2955853459217916
